n_mode,Rup
1,0.6970710505765116
2,0.6292157722679652
3,0.43273586944789777
4,0.4965681108227347
5,0.6807883141179567
6,0.6080205123018325
7,0.5590109738244868
8,0.6756727954538438
9,0.6660185663364574
10,0.6164317734959504
11,0.6289017375552126
12,0.6760715080640232
13,0.6355946784903321
14,0.6328624461426321
15,0.6797428038201107
16,0.6609160721526076
17,0.6457227206810859
18,0.6629131844980511
19,0.6748586708012528
20,0.6586793889595695
21,0.6592448578370615
22,0.6808374455001371
23,0.6677139335538218
24,0.661409872542129
25,0.6770988162125133
26,0.6751746508617024
27,0.6659862105775625
28,0.6714527268660894
29,0.6801954809214631
30,0.6710437389519206
31,0.6704057303605844
32,0.682670862298123
33,0.675709800619697
34,0.671565421729732
35,0.6786187048365175
36,0.6797377991373188
37,0.674061354975165
38,0.6763335513163635
39,0.6826000260978147
40,0.676960778203134
41,0.6758557708673745
42,0.6837268743118347
43,0.6796090303452841
44,0.6765791038942934
45,0.6805812936113969
46,0.6820757970932543
47,0.678121535312038
48,0.6793018296444073
49,0.6840050512204592
50,0.6800429804180516
51,0.6790209399447958
52,0.6842578316482165
53,0.6819305244575166
54,0.679513879604822
55,0.6821024454134887
56,0.6835993679698916
57,0.6805689506842674
58,0.6812604124089812
59,0.6849575708573862
60,0.6819407970705978
61,0.6810693452881657
62,0.6847150263984471
63,0.683377389070071
64,0.6814224662115188
65,0.6832448506328098
66,0.6846214454278252
67,0.6821982987390744
68,0.6826370561538108
69,0.6856257044676901
70,0.6832375361058376
71,0.682492167529169
72,0.6851970258808655
73,0.6843585645431627
74,0.6827545338676279
75,0.6841204763327495
76,0.6853497137369134
77,0.6833499601407884
78,0.6836522584006244
79,0.6861232007581011
80,0.6841642280514114
81,0.683533162140969
82,0.6856482336831605
83,0.6850658053654946
84,0.6837325665702093
85,0.6848076167704877
86,0.6858993377284412
87,0.684202662716856
88,0.6844288993225337
89,0.6865120769869435
90,0.6848604196562387
91,0.6843251783646638
92,0.6860469959878603
93,0.685604234495287
94,0.6844786833645574
95,0.6853585323636552
96,0.6863170963378803
97,0.6848576929931044
98,0.6850407008026983
99,0.6868257354028887
100,0.6854003367413313
