n_mode,Rup
1,0.7070488698680609
2,0.6282065489197936
3,0.40707039783797533
4,0.49321529636915645
5,0.6866539773641952
6,0.5884575549939907
7,0.5425010781510213
8,0.6828203238010742
9,0.6647491103047289
10,0.6038169204505837
11,0.6293673652742827
12,0.6790996445606136
13,0.6250241086474552
14,0.6287874989370504
15,0.6851496784151118
16,0.6574125412067229
17,0.6401032121959083
18,0.6667888436456954
19,0.6767709094049678
20,0.6550431371746978
21,0.6609326191189661
22,0.6854885535249009
23,0.6662922993907152
24,0.6615964458562658
25,0.6823035745956029
26,0.6767811913226277
27,0.6659183187227209
28,0.6757420237319893
29,0.6841167118068048
30,0.6716040833195949
31,0.6736004216508945
32,0.6882041200499001
33,0.677687981565857
34,0.6739932698603007
35,0.6840810465635331
36,0.6833516241935964
37,0.6763870689338076
38,0.6812642658886835
39,0.6876939586813475
40,0.6798143657412874
41,0.6801224531046574
42,0.6897779579565928
43,0.6832802135753251
44,0.680372341755856
45,0.6864145102419954
46,0.6868238630901923
47,0.6818539952864842
48,0.6847806995682607
49,0.6897890573595776
50,0.6841534577060736
51,0.6840508113134504
52,0.6906195185986995
53,0.6866712584748996
54,0.6842176075442992
55,0.6882751621309119
56,0.6890930166473673
57,0.685231017831018
58,0.6871789195766609
59,0.6912177997961203
60,0.6868811342077593
61,0.686662638147573
62,0.6913147075982735
63,0.6888316604423858
64,0.6867745871822853
65,0.6897068691365458
66,0.6906410817614153
67,0.6875172795933694
68,0.6889081621108829
69,0.692233773760035
70,0.6887687002371239
71,0.6885163613111731
72,0.6920077472517642
73,0.6902992899171564
74,0.6885911594743942
75,0.6908262155349734
76,0.6917607849434997
77,0.6891572678269997
78,0.690209915081664
79,0.6929979088682188
80,0.6901373920596093
81,0.689896747976886
82,0.6926456472123862
83,0.6913708880768573
84,0.6899447269489768
85,0.691719575102886
86,0.6926125093855117
87,0.6903871666875125
88,0.6912229929015564
89,0.6935992031091157
90,0.6911766627120788
91,0.6909626678934616
92,0.6932081975545009
93,0.6921943103810916
94,0.6909903880910585
95,0.6924464219988188
96,0.6932615553563003
97,0.6913423672248937
98,0.6920327584621375
99,0.6940873102511613
100,0.6919906349791943
