n_mode,Rup
1,0.3204204460637666
2,0.22198841763597132
3,0.2278424956808874
4,0.26980807614106134
5,0.22567467342596387
6,0.21836492720914424
7,0.21159410847731733
8,0.19831964778805725
9,0.2136370414527654
10,0.21436548441632405
11,0.1940701671916519
12,0.21088872777444184
13,0.21271076634305675
14,0.20929338300549483
15,0.20940706232082046
16,0.21295713921953185
17,0.2109919162168675
18,0.20499290604239273
19,0.21222772156179603
20,0.2110685694770632
21,0.207735952784417
22,0.2099828133182549
23,0.21077891350583708
24,0.2074926064525738
25,0.2087621457406091
26,0.2106483251588233
27,0.20799783774080088
28,0.20867192466680537
29,0.210673279552474
30,0.20894443834283785
31,0.20765943894551706
32,0.2102293633693831
33,0.20958753405703592
34,0.20853889678466314
35,0.2092177305165722
36,0.20991457144836295
37,0.20898878313806046
38,0.20854774712695728
39,0.209947387752349
40,0.2091928750276601
41,0.20876336368692894
42,0.2098241021561259
43,0.2093810011524484
44,0.20834455182644257
45,0.20907931070834784
46,0.20951648675086315
47,0.2085983715876668
48,0.2089327660136737
49,0.20959526426791011
50,0.208925874957402
51,0.20859829965033874
52,0.20958411751098616
53,0.20916982529950187
54,0.2087093735148465
55,0.20924848910683988
56,0.20931650183521408
57,0.20882073732754455
58,0.20885856038791284
59,0.2093819238241436
60,0.20892591837641333
61,0.2087231521634669
62,0.20938363570755
63,0.2090691044899395
64,0.2086320146246614
65,0.20917135127684172
66,0.20918190569915399
67,0.2087311490746809
68,0.2088438761739826
69,0.20924047770239174
70,0.20888795509525201
71,0.208734646231415
72,0.20924075281578414
73,0.2090028535911044
74,0.20874279486251202
75,0.20915333033250372
76,0.20909500681123752
77,0.2087829057953631
78,0.20888659694945846
79,0.2091486711312795
80,0.20885135507294328
81,0.20873335944200916
82,0.2091652483050448
83,0.20895121673985526
84,0.20871437743075152
85,0.20912124017426384
86,0.2090305965626439
87,0.20875978647106547
88,0.2088605972469156
89,0.2090756713804716
90,0.20884254872039826
91,0.2087738293227228
92,0.20908829311370175
93,0.20891839743893104
94,0.20874957458452548
95,0.2090649730088758
96,0.20898420481421315
97,0.20877097350791257
98,0.20887613896069385
99,0.20902605531452642
100,0.2088223610791724
