n_mode,Rup
1,0.9254870938086961
2,0.8324762388265803
3,0.24353117537335495
4,0.6639843890404334
5,0.4656546346235341
6,0.25343198935740774
7,0.3384025486681055
8,0.5642865244869258
9,0.2676393735194459
10,0.3806905869673532
11,0.5096512287039862
12,0.28363140165357414
13,0.32250678721014436
14,0.41080237017741883
15,0.30906795930193764
16,0.280040296108647
17,0.3281708275221
18,0.34164564519845786
19,0.24014422513243053
20,0.31345938802764
21,0.33114185015697684
22,0.25070601703359996
23,0.293275675168626
24,0.3293359020490016
25,0.2770966553327951
26,0.27192261496180603
27,0.298507441185046
28,0.2830887813515566
29,0.2544276060611656
30,0.2884804797988757
31,0.2876654601812607
32,0.24554739233618164
33,0.27766884627410077
34,0.290514754783597
35,0.2609565827595475
36,0.26586461995862737
37,0.28241673687097085
38,0.26693975662077724
39,0.2558314409941774
40,0.2769468639792481
41,0.2722163134432915
42,0.24791740295521253
43,0.26960206477140786
44,0.2766905292733828
45,0.25498844539713844
46,0.262259668112508
47,0.2731829797367908
48,0.2613261497734916
49,0.25582966958383707
50,0.2699004525181201
51,0.26548903013429925
52,0.2506874963177738
53,0.2649823574730573
54,0.26799336350989533
55,0.2520756403876724
56,0.25989823406852364
57,0.26717907928911755
58,0.25818149786335964
59,0.2553338230943759
60,0.2649802509271
61,0.26220714591299166
62,0.25161371499085505
63,0.2618597687349079
64,0.26376876283884343
65,0.25087873622736173
66,0.2582878287928917
67,0.2636094443710718
68,0.2564524159413648
69,0.25490481546315363
70,0.26214810023767404
71,0.25941207968264085
72,0.2521004154063949
73,0.2598273363120167
74,0.26081849310910593
75,0.2505816373720964
76,0.25710063645256687
77,0.2609766977312582
78,0.25482642399068833
79,0.2544649384152032
80,0.26003782272199555
81,0.2576828459175853
82,0.2522041690674527
83,0.2583279767215527
84,0.2589210496803253
85,0.25049566916103044
86,0.2562122883952401
87,0.25924103443241436
88,0.25382964448562223
89,0.2541040585243163
90,0.2585568092501724
91,0.2562472047914878
92,0.2522432653871412
93,0.25721881382399986
94,0.257524518293765
95,0.2506799555135711
96,0.25551509018098617
97,0.2578694949341813
98,0.25313526537767056
99,0.2537837531965895
100,0.2574226185163
