n_mode,Rup
1,0.925610700624365
2,0.8265503915718978
3,0.2633929700854547
4,0.6596345963534812
5,0.47300279905513054
6,0.2839902470539651
7,0.34840765921500527
8,0.5881460183480187
9,0.2973570595213403
10,0.38377662717282257
11,0.538770695753719
12,0.31728155252499723
13,0.33072541316635157
14,0.42669904226144834
15,0.33564833080353207
16,0.29048292453460756
17,0.3489789504324591
18,0.37617380341185813
19,0.256753708916464
20,0.3298084739851601
21,0.36298551403238233
22,0.27712484588228214
23,0.3095771002940442
24,0.3543905122079017
25,0.3055502458500849
26,0.2890164925371475
27,0.323518296675738
28,0.31364669886149865
29,0.27388225266345206
30,0.3107098408442686
31,0.3175159525641933
32,0.27019441670733446
33,0.2985821295748431
34,0.31771377694931147
35,0.28922205828498054
36,0.2867781821284569
37,0.30832986340977175
38,0.2960621282979114
39,0.2779849990456786
40,0.3012256014987974
41,0.3009952593293362
42,0.27247424883609234
43,0.2929516672851656
44,0.30481576341875055
45,0.28307120072029346
46,0.2855216491114797
47,0.3000911323143517
48,0.2900144348892883
49,0.27978623872935243
50,0.2955714471711093
51,0.2943174591089467
52,0.27604194449855657
53,0.2899276747669039
54,0.29640036323052305
55,0.28000074075359915
56,0.2846833007570937
57,0.29467021563491536
58,0.28705528153227494
59,0.28054194298366536
60,0.2915948160734247
61,0.29123344596408374
62,0.277770145344014
63,0.2878986771523439
64,0.2925033703434475
65,0.2788770865748007
66,0.2841439736392224
67,0.2916411775039658
68,0.2855423763905243
69,0.2810289550067134
70,0.2894678486023942
71,0.2886648860004846
72,0.27891244746964977
73,0.2866534328162829
74,0.289763048269731
75,0.2787037559003954
76,0.2837391569848045
77,0.28938272388578035
78,0.28404178589945794
79,0.281276824809919
80,0.28788724077074784
81,0.28709910397597166
82,0.2795239137492936
83,0.2857463647066851
84,0.28808502435574584
85,0.2787683385083287
86,0.2834471865385614
87,0.2879643086269318
88,0.28315975074560984
89,0.2814536279453115
90,0.28680290602942843
91,0.2857685878350718
92,0.2799818420408501
93,0.2850920747530527
94,0.2868504943290502
95,0.2791335322582593
96,0.2832157948526696
97,0.28683533684436197
98,0.2825580978960528
99,0.2815594022395799
100,0.285987016074423
