n_mode,Rup
1,0.9138153854475854
2,0.8970724579583161
3,0.9131866574264349
4,0.867672229495471
5,0.8828499774083862
6,0.9118514883145147
7,0.9023260141493777
8,0.8951142569289099
9,0.9098931330604723
10,0.9037864074212459
11,0.8881826682495992
12,0.9097536965646934
13,0.9055913712341918
14,0.9027833658095658
15,0.9075420592327124
16,0.9078779830928024
17,0.9063385719731851
18,0.9043004887733227
19,0.9099325851576514
20,0.9061529937809448
21,0.9073617266709669
22,0.9098422044102903
23,0.9073800762441775
24,0.9040360122880405
25,0.9079777081006078
26,0.9083407460978684
27,0.907077410772385
28,0.9089865721375211
29,0.9092270539897516
30,0.9075794577733618
31,0.9079263091007965
32,0.9100693275249647
33,0.9081798217181247
34,0.9084097427633194
35,0.9097286529607453
36,0.9088958796730499
37,0.9085591127700383
38,0.9092647635782674
39,0.9094264194048988
40,0.9086848270705377
41,0.9091551036786613
42,0.9099436424934929
43,0.9089076769899571
44,0.9085199680913647
45,0.9098032177172601
46,0.9092167474386833
47,0.9087753360199066
48,0.9096239181617469
49,0.9095581563061418
50,0.908920348680563
51,0.9094627309766667
52,0.9098755260180502
53,0.9092064687850041
54,0.9094157441716064
55,0.9101031115922453
56,0.9094842835044361
57,0.9093579295722378
58,0.9099047135277331
59,0.9097329939981788
60,0.9093901873656672
61,0.9096274546539538
62,0.9099794450956756
63,0.9094980405732866
64,0.909522178277569
65,0.9101864242221881
66,0.9096640534664858
67,0.9095026267239571
68,0.9099540186849305
69,0.9098411549476737
70,0.909570622164949
71,0.9099058836355811
72,0.9100081617693752
73,0.9096762699011495
74,0.9098039244166944
75,0.9102095181899431
76,0.9098108549413085
77,0.9097560029623402
78,0.910146144789599
79,0.909952098157121
80,0.9097533354002908
81,0.9099751824175879
82,0.910095099600408
83,0.9098205539131523
84,0.9099060793536558
85,0.9102773140689888
86,0.9099201693921681
87,0.909858359008498
88,0.9102032207247961
89,0.9100296056025056
90,0.909882024512541
91,0.9101201316272534
92,0.9101441871730145
93,0.9099313441989474
94,0.9100283293849653
95,0.9102839316518473
96,0.9100107940116485
97,0.9099876605075473
98,0.9102727579968033
99,0.9101012148737935
100,0.9099790818118976
