n_mode,Rup
1,0.28639287217857123
2,0.17349622408420917
3,0.12035175376169926
4,0.10115051214820514
5,0.09830607014144678
6,0.09718200456686513
7,0.09200806222731608
8,0.0939005596759391
9,0.08615071243989983
10,0.09709612303439302
11,0.09273507657600155
12,0.08841070068578026
13,0.09070943823041724
14,0.09180955908716211
15,0.08886785745625582
16,0.08713353143622175
17,0.09001395616527859
18,0.08966763258742873
19,0.08690662449480796
20,0.0867159715723894
21,0.08893802574937432
22,0.08671755908684832
23,0.0868435642895609
24,0.08812185743732384
25,0.08794750315126666
26,0.08630110298741979
27,0.08721165108698821
28,0.08771174628134892
29,0.08602215790870846
30,0.08658705590642334
31,0.0873286177796332
32,0.08638227019832341
33,0.0858248960017787
34,0.08686567729114587
35,0.08690633015585641
36,0.08565942217832119
37,0.08632461502596339
38,0.08677842301409824
39,0.08569606380950641
40,0.08587077577264132
41,0.0865600277064154
42,0.08612892235648682
43,0.08566134542579233
44,0.08626663591354766
45,0.08634235033562958
46,0.08549001557986871
47,0.08594807648392581
48,0.08625718874739104
49,0.08554940494483236
50,0.08565839502607434
51,0.08611387765052059
52,0.08590032712600644
53,0.0854230297199109
54,0.08591355871198604
55,0.08598179927361319
56,0.08535860570779256
57,0.08569052928951389
58,0.08592603204055761
59,0.08541427092347911
60,0.08547230114035818
61,0.08582488298588392
62,0.08570514171740423
63,0.08530788268954127
64,0.08567993990842324
65,0.08573813467356711
66,0.08524324170312104
67,0.08551113801282643
68,0.08569945678908829
69,0.0853045215638453
70,0.08534720547581609
71,0.08562446842975363
72,0.08554663100899515
73,0.08521975368901931
74,0.0855142393258932
75,0.08556344161682232
76,0.08516228543051763
77,0.08538277076225763
78,0.08553485262331408
79,0.08521940199770453
80,0.08525388481142936
81,0.08547740171683481
82,0.08542046613179466
83,0.08515075920627126
84,0.08539092942822567
85,0.08543173379367548
86,0.08510046849679376
87,0.0852858726623518
88,0.08541011195399568
89,0.08515024627643365
90,0.08518050625897082
91,0.08536512330546026
92,0.0853196456666579
93,0.08509561823885708
94,0.08529572222288731
95,0.08532894103513088
96,0.08505171361345817
97,0.08520981951454479
98,0.08531245950690987
99,0.08509203180627058
100,0.0851220980467335
