n_mode,Rup
1,0.32289776995396624
2,0.2319713769644234
3,0.23627174342275953
4,0.26856819266501036
5,0.23130206208162613
6,0.22790572505451387
7,0.22072518004704067
8,0.21190222361816027
9,0.22386559181287732
10,0.22336561621987477
11,0.20741574953301525
12,0.22169816582611662
13,0.22246364622472095
14,0.21947992759736137
15,0.22029991667588208
16,0.22300209801542656
17,0.22136543505580078
18,0.2169009373387074
19,0.2226324255837762
20,0.2212894871415119
21,0.21914947318262717
22,0.220881886788277
23,0.2211554115931968
24,0.21848224856361656
25,0.21986261439020136
26,0.22116452540791562
27,0.21903714885833458
28,0.2198738205351551
29,0.22131144036889586
30,0.2197551750381794
31,0.218978134222095
32,0.22105425322089917
33,0.2202995888422476
34,0.21963445905160472
35,0.22027869751662552
36,0.22063455805251403
37,0.21994593394826473
38,0.21971993866962175
39,0.22073780654305422
40,0.2200708956417113
41,0.219874808409082
42,0.2207101286352063
43,0.22021799235783282
44,0.2194834971711254
45,0.22014871430688923
46,0.22035637958320048
47,0.21965303901309174
48,0.2200224515503925
49,0.2204690369670773
50,0.21988815332691022
51,0.2197451166510788
52,0.220510644258685
53,0.220086768295709
54,0.2198146692503291
55,0.22027980292468846
56,0.22022732424369457
57,0.21986981798469488
58,0.2199717212921518
59,0.22031436447116223
60,0.21993022589592567
61,0.2198491729866324
62,0.22035475181244749
63,0.22003904080466133
64,0.2197563740821516
65,0.22021608662844436
66,0.2201415670045208
67,0.21981086008213938
68,0.21996062284468615
69,0.2202135590393331
70,0.21991933716890513
71,0.2198690927830545
72,0.22024380749707664
73,0.22000655331335464
74,0.2198569623896305
75,0.22020054532889477
76,0.2200890994847374
77,0.21986902513487502
78,0.21999888233841874
79,0.22015114252128448
80,0.21990732984127395
81,0.2198688050865121
82,0.22018837831678695
83,0.21998142719663882
84,0.21983935525093465
85,0.22017634683055537
86,0.22005056462057318
87,0.21985866388025674
88,0.21997813646128372
89,0.22010157621169604
90,0.2199122732771376
91,0.21990473009275527
92,0.2201311086831137
93,0.21996726568165084
94,0.21987287524973784
95,0.22013146810631612
96,0.22002389143860862
97,0.2198762678345826
98,0.21999112074830512
99,0.22006931212294145
100,0.21990526133304797
