n_mode,Rup
1,0.9103083819921522
2,0.901774196663297
3,0.9157107755303446
4,0.8603743806544795
5,0.8901052833985759
6,0.9147909036112868
7,0.9074021375162018
8,0.9057596311545831
9,0.9135553472779555
10,0.9085792855931036
11,0.8997007489281601
12,0.9135234897246597
13,0.9098805704523156
14,0.9091736504513508
15,0.9123220115459164
16,0.9116954304507545
17,0.9109280516886227
18,0.9100892003981874
19,0.9135023946258708
20,0.9105771599747766
21,0.9122143875596188
22,0.913576381204634
23,0.9115205434412254
24,0.9095751800805117
25,0.9123897497054099
26,0.9122601824077707
27,0.9116883159317211
28,0.913124988946028
29,0.9129711896342765
30,0.9119272247626454
31,0.9123840370919393
32,0.9137031816753628
33,0.9122631255468339
34,0.9127396902124979
35,0.9135651534764383
36,0.9127468733813642
37,0.9127105153856233
38,0.9132417334213372
39,0.9131535330428825
40,0.9127397817728727
41,0.9131634734885804
42,0.913593649366322
43,0.9128339923557972
44,0.9127194817769766
45,0.913563062395992
46,0.9130209628562796
47,0.9128575463480328
48,0.913452097478994
49,0.9132690138496675
50,0.9129016848788568
51,0.9133645016712548
52,0.9135337206319853
53,0.9130600551986301
54,0.9133242679541732
55,0.913746241638032
56,0.9132319548917777
57,0.913252880142863
58,0.9136409422286357
59,0.9134072914734302
60,0.913241176130651
61,0.9134489463693544
62,0.9136069829571223
63,0.913278625714053
64,0.9133746883081725
65,0.9137934058331831
66,0.9133709672831938
67,0.9133415945585172
68,0.9136549787453592
69,0.9134918021214627
70,0.9133589833982368
71,0.9136328773584623
72,0.9136257209845317
73,0.9134055948946083
74,0.9135558723991504
75,0.913797896473996
76,0.9134806208841015
77,0.9135099298148285
78,0.9137757944597839
79,0.9135746030543873
80,0.9134859777327352
81,0.9136644643174566
82,0.9136855833751776
83,0.9135087281144654
84,0.9136166270731423
85,0.913837517056877
86,0.9135608770713024
87,0.9135721852121524
88,0.9138050254879678
89,0.9136320101515626
90,0.9135706529990764
91,0.913754821956977
92,0.9137196358600979
93,0.9135854130268733
94,0.9136913748024299
95,0.9138356678834189
96,0.9136259851089187
97,0.9136558476017457
98,0.9138442244299521
99,0.9136836020283522
100,0.9136347645386761
