n_mode,Rup
1,0.6862163711744491
2,0.6501979339208989
3,0.47554680890339995
4,0.5509222222393589
5,0.6702179054765819
6,0.6114226302655701
7,0.57727679103125
8,0.6656054989679374
9,0.6597902773291258
10,0.6260001930295854
11,0.6354107985538634
12,0.6657620003909155
13,0.6426820688935381
14,0.6377125111154732
15,0.6680664129952888
16,0.6570310982140398
17,0.6439787143581148
18,0.6574333785740022
19,0.6646614523477483
20,0.6537906996656672
21,0.6547132237022185
22,0.6682603143281669
23,0.6586493237290924
24,0.655872782665587
25,0.6661332243425728
26,0.6641989104933095
27,0.6587436931091389
28,0.6625486105285858
29,0.6676381139042571
30,0.6615576263361362
31,0.6617066460828829
32,0.6695720183033343
33,0.6648843750630159
34,0.6623043188152916
35,0.6670812346570567
36,0.6673997142108264
37,0.6637885151506545
38,0.6655745292848174
39,0.6694085114602649
40,0.6656637551803705
41,0.6651562226477877
42,0.6701913481764832
43,0.6673583940542315
44,0.6655228095526773
45,0.6682809278556876
46,0.669045345642781
47,0.6664284302596193
48,0.6674326723473859
49,0.6703329721163162
50,0.6676516261568007
51,0.6671824744338558
52,0.6705484755206769
53,0.6688992102918796
54,0.6674276382875739
55,0.6692285911361653
56,0.6700240307234501
57,0.6680599262082807
58,0.6686714531804565
59,0.6709475444041969
60,0.6689396447563642
61,0.6684995416137325
62,0.6708586379569367
63,0.6698832690208247
64,0.6686743326402826
65,0.6699512425558349
66,0.6707082682939373
67,0.6691405813978433
68,0.6695478629929213
69,0.6713943992854783
70,0.6697989092835838
71,0.669418364943934
72,0.6711739821068075
73,0.670534889351677
74,0.6695475934726614
75,0.6705081507718434
76,0.6712025995584587
77,0.6699040028904459
78,0.6701975232597491
79,0.671730255580091
80,0.6704207973004915
81,0.6700932347084597
82,0.6714672170160174
83,0.6710129546238899
84,0.6701903991499181
85,0.6709472404209448
86,0.6715719336479875
87,0.670470840849705
88,0.6706968412692341
89,0.6719918015353252
90,0.6708878391435676
91,0.6706084048898692
92,0.6717269882059741
93,0.6713751861778833
94,0.6706819369669813
95,0.6713009719593448
96,0.6718535853278268
97,0.6709073417582506
98,0.6710917088187193
99,0.6722028609845482
100,0.6712506096470096
