n_mode,Rup
1,0.8408700880428999
2,0.9059621358248569
3,0.9183587415826343
4,0.8536347171344533
5,0.8974754707642373
6,0.9178045145640038
7,0.9135240590378823
8,0.9140910783857874
9,0.9170347220608587
10,0.9145951029446414
11,0.908012793053048
12,0.9172252975659105
13,0.9148016236899201
14,0.9153218062943862
15,0.916676446837373
16,0.9159003073301302
17,0.9155988405179748
18,0.914852222266926
19,0.9171374993993813
20,0.9152557677531419
21,0.9166152180197583
22,0.917245781473932
23,0.9158979859497904
24,0.914474362906861
25,0.9163951673796971
26,0.9163464060332757
27,0.9160455800662384
28,0.9170559121958395
29,0.9168027041864156
30,0.916187789290522
31,0.9164815278597903
32,0.917340483280395
33,0.9163896051346657
34,0.9168411859451072
35,0.9173120830683835
36,0.9167085691987082
37,0.9167549087272185
38,0.9170702667943795
39,0.9169699477589897
40,0.9167606042261687
41,0.9170351802703934
42,0.9172748673828481
43,0.9167958491828467
44,0.9167000141119801
45,0.9172673943771259
46,0.9169004607362089
47,0.9168092921582678
48,0.9172070221450493
49,0.917056965698353
50,0.9168346815216885
51,0.917169022181701
52,0.9172337587055388
53,0.9169414058019999
54,0.9171533729134747
55,0.9174053011774652
56,0.9170523751659856
57,0.9170956880716274
58,0.9173523060313501
59,0.9171643662078669
60,0.9170804856547172
61,0.9172095242962673
62,0.9173001446556667
63,0.9170954736348075
64,0.9171621929898074
65,0.9174395004429944
66,0.9171500552734666
67,0.9171405686877903
68,0.91734632821917
69,0.9172255418988995
70,0.9171527625722661
71,0.917348735932854
72,0.917312955268116
73,0.9171817792148533
74,0.9172942636133902
75,0.9174381472476716
76,0.9172283433239304
77,0.9172623398507789
78,0.9174387952542373
79,0.9172877191570621
80,0.9172414898480389
81,0.917360099714282
82,0.9173611113220309
83,0.9172534645950587
84,0.9173310310199574
85,0.9174711788732258
86,0.917284916396573
87,0.9172997863613922
88,0.9174557223549679
89,0.9173292287253376
90,0.9172991809753517
91,0.9174270870984935
92,0.917386855818843
93,0.9173066545490276
94,0.9173833311823888
95,0.9174686561827171
96,0.917331200454449
97,0.9173595867848355
98,0.9174831208580786
99,0.9173671734676445
100,0.9173428590497613
