n_mode,Rup
1,0.9258058110738951
2,0.8139209030806722
3,0.3583728386585226
4,0.6494668380667127
5,0.48810210207965127
6,0.36414164473175015
7,0.3726174792650006
8,0.6263432156158409
9,0.3677200396035807
10,0.3927284059260493
11,0.587843823352993
12,0.3927546208097061
13,0.35352039161477744
14,0.4558144703958576
15,0.39182561290552353
16,0.3217816306490062
17,0.3936647062145387
18,0.4455350947770051
19,0.30379819405772013
20,0.3670307538476064
21,0.4279088365576839
22,0.3414486223991556
23,0.3487489108338414
24,0.40587491230283296
25,0.36976847088396114
26,0.33243166647260725
27,0.37794074802775607
28,0.38153720844935235
29,0.3242557518229192
30,0.3607766207366694
31,0.3830172783173352
32,0.331369977058629
33,0.34769058844774564
34,0.3770662906860132
35,0.3552350321010656
36,0.3378171349213953
37,0.36623200072128603
38,0.3628428972704289
39,0.3330536034790217
40,0.3565388606190678
41,0.3662504264896267
42,0.3331220161885574
43,0.34764070196322344
44,0.3678916691963877
45,0.3495716211506868
46,0.3414099785342667
47,0.3610352161534113
48,0.3566750027769143
49,0.3382199441288614
50,0.3545336499205601
51,0.36046674125900513
52,0.3379260775405601
53,0.348344393409388
54,0.3612179485930856
55,0.3465852062552521
56,0.34381398762423193
57,0.35764507818013025
58,0.3545164555777174
59,0.3414211697642701
60,0.3531364966008851
61,0.35835807043808987
62,0.3411019178506971
63,0.3489323696883814
64,0.3586440260386323
65,0.34577628802611093
66,0.3456056966292397
67,0.35627706641529167
68,0.3538010891918427
69,0.3437541894026104
70,0.3529112931544728
71,0.3566920061276122
72,0.3434947636837077
73,0.3495971313748249
74,0.3568237789400594
75,0.3459613360755186
76,0.34694064633807303
77,0.3552308827670257
78,0.35284602060309095
79,0.3454263634150625
80,0.3527672553832873
81,0.355791431655711
82,0.34511130325103134
83,0.35014641249652745
84,0.35593281385232667
85,0.34639479130536377
86,0.3479970830663481
87,0.3547903217674003
88,0.3523907160245124
89,0.3467387205167681
90,0.3527777541707702
91,0.35493432282140586
92,0.34641229046593464
93,0.35062701639940175
94,0.35530407385679064
95,0.34715125740113123
96,0.3488359916145053
97,0.3544268952562869
98,0.3521272013503033
99,0.34776168120514667
100,0.3528412912439111
