n_mode,Rup
1,0.9117174364817905
2,0.9002914229537914
3,0.9149047768556199
4,0.8630189191615684
5,0.887711544260578
6,0.913859769863489
7,0.9057789422882359
8,0.9026785717447482
9,0.9124120901436722
10,0.9070462800483611
11,0.8962734097025823
12,0.9123532208160535
13,0.9085215724241587
14,0.9072030725787215
15,0.9108635414584538
16,0.9104947819025013
17,0.9095002896180052
18,0.9083400479921613
19,0.9123872032233168
20,0.9091893350255402
21,0.9107439001337518
22,0.9124175988701672
23,0.9102222848930288
24,0.9078715731856297
25,0.9110352745225127
26,0.9110333088907417
27,0.910263854436085
28,0.9118556416813022
29,0.911803022763438
30,0.9105751422393019
31,0.911017438181121
32,0.9125734498308048
33,0.9109884070684925
34,0.9114103061953988
35,0.9123813352038566
36,0.911544076254154
37,0.9114264739429968
38,0.9120153290199441
39,0.9119915875846356
40,0.9114802815837157
41,0.9119274430248341
42,0.9124586566477058
43,0.9116103508437453
44,0.9114246051718788
45,0.9123986982740073
46,0.911834110979007
47,0.9115941254996683
48,0.912268067997035
49,0.9121124018288145
50,0.9116647322943553
51,0.9121594144329891
52,0.9123957363676265
53,0.9118595682665241
54,0.9121161417449126
55,0.9126153043462263
56,0.912063283269365
57,0.9120459260781308
58,0.9124841484494599
59,0.9122621362849775
60,0.9120445912071962
61,0.9122663693883039
62,0.9124781353313478
63,0.9121011793134033
64,0.9121819875315599
65,0.9126726203340098
66,0.9122152241948084
67,0.9121509283637121
68,0.9125075378307044
69,0.9123539587528997
70,0.9121812243294328
71,0.9124780904266455
72,0.9124995534046306
73,0.9122439935143132
74,0.9123926656508062
75,0.9126820178054469
76,0.9123364794782242
77,0.9123446181688137
78,0.9126489461539827
79,0.9124453699907191
80,0.9123251481179782
81,0.9125199334111167
82,0.9125673359511548
83,0.9123598059834896
84,0.9124652203583895
85,0.9127296846959726
86,0.9124257268235696
87,0.9124184959972826
88,0.9126857858081494
89,0.9125088861594217
90,0.9124229837612301
91,0.9126260244260951
92,0.9126057268268402
93,0.912446874409414
94,0.9125536735059339
95,0.9127299642711448
96,0.9124986616018125
97,0.912515604854087
98,0.9127334698405626
99,0.9125665191402826
100,0.9124969100938214
