n_mode,Rup
1,0.3109948033303557
2,0.3776553436952863
3,0.36781649234040187
4,0.3238286093527352
5,0.37667760662313865
6,0.3975862109161821
7,0.2598304134965799
8,0.3853490189501576
9,0.3948271691582593
10,0.2985198950159557
11,0.37178830586832107
12,0.3321197382001372
13,0.33023541156702185
14,0.33847569774813596
15,0.3539019072899948
16,0.3444832655726757
17,0.333045597928705
18,0.28445965980215326
19,0.35975839760500505
20,0.3137368654695749
21,0.3390725267165312
22,0.3755743075447259
23,0.3277461123994217
24,0.3508388753320248
25,0.37146231003191477
26,0.34859064825730585
27,0.3326059723525158
28,0.3775776431507541
29,0.3588006248944591
30,0.3372224039088556
31,0.3724621844520551
32,0.37059904789992215
33,0.34296225956180837
34,0.3596964984837416
35,0.37574465496820164
36,0.35493570312284883
37,0.35840158542817874
38,0.37253325586850106
39,0.3596845790470873
40,0.3549423008834146
41,0.3716999535765999
42,0.3664757148462741
43,0.35312112257431344
44,0.3641025154778278
45,0.3728558930602076
46,0.3605451927990102
47,0.3636679990612431
48,0.3703085609268164
49,0.3665634395092659
50,0.36115995757669656
51,0.3600595561972801
52,0.370121155629888
53,0.3590146964422946
54,0.3708928374783159
55,0.3738901502107497
56,0.36333596613389546
57,0.36555134953301016
58,0.37497545878330607
59,0.36966425254377994
60,0.3632488241407484
61,0.3759647991232009
62,0.373185374786386
63,0.36383207785925914
64,0.37122205528893004
65,0.3767439400425792
66,0.36638715921749637
67,0.36939666328569903
68,0.37684719845873876
69,0.3697858085777608
70,0.3685950434292395
71,0.3763010983455122
72,0.37332592723100155
73,0.36757678117418346
74,0.37338929956102934
75,0.3765863279008538
76,0.3691996336096579
77,0.3727776185309399
78,0.37729526188845963
79,0.3731140532428633
80,0.37124575881528565
81,0.3732387816095656
82,0.37394401570852337
83,0.3695341204644461
84,0.3753217424777444
85,0.3749293293198232
86,0.37075499117214855
87,0.37400754180903445
88,0.3766453137450547
89,0.3747065001370859
90,0.37207916618937303
91,0.3779043925180156
92,0.37639483411899455
93,0.37157398646322554
94,0.37637091999040434
95,0.3779872890676125
96,0.3722949228966349
97,0.37443652708658975
98,0.37913310166003267
99,0.374936118157125
100,0.3738157569544589
