n_mode,Rup
1,0.8277125221648566
2,0.7920861897018705
3,0.7593208181316248
4,0.7489959593803296
5,0.775319090899094
6,0.7641594370236869
7,0.7519678773591688
8,0.7693709228489639
9,0.768449938385374
10,0.7660891200414299
11,0.7612381296499847
12,0.7687571175948217
13,0.76729042903339
14,0.7633495455793541
15,0.7677953916887197
16,0.7673744333472851
17,0.7643975390598572
18,0.7646090700281296
19,0.7675898230196719
20,0.7654156019654359
21,0.7645414832158006
22,0.7673544954241409
23,0.766251200354365
24,0.7652682971569715
25,0.766420495336892
26,0.7669792696287558
27,0.7659889682512643
28,0.7655413403158379
29,0.7671522780515082
30,0.7664205369970536
31,0.7656695567902381
32,0.7672791719624426
33,0.7667772473679174
34,0.7660380119424771
35,0.7663787049549129
36,0.7670157466707215
37,0.7663854031623799
38,0.7661146248172366
39,0.7672174758911952
40,0.7667199249591788
41,0.7662236723493286
42,0.7672030294183811
43,0.766981614766436
44,0.7664485092186656
45,0.7665719905402485
46,0.7671538156099575
47,0.766681908035791
48,0.7664562791563468
49,0.7672610648419229
50,0.7669019246210881
51,0.7665406437012869
52,0.76714981117585
53,0.7670683998700406
54,0.7666941190199279
55,0.7667360256490026
56,0.7672051514488833
57,0.7668645761669914
58,0.7666754354177636
59,0.7672814889618639
60,0.7670218430238082
61,0.7667397884741718
62,0.7671383780148604
63,0.7671520289866249
64,0.7668531540763615
65,0.7668636120970326
66,0.7672436215065104
67,0.7669802460728543
68,0.7668257219727513
69,0.7673024382752952
70,0.767098869472754
71,0.7668755886965659
72,0.7671566819714492
73,0.7672007596431194
74,0.7669628177259199
75,0.7669609990350064
76,0.7672777976386929
77,0.7670615893477127
78,0.7669338920935923
79,0.7673222322371279
80,0.7671570568150785
81,0.7669731828592685
82,0.7671853697979081
83,0.7672397602666025
84,0.7670423756274549
85,0.7670363182669637
86,0.7673030106492991
87,0.7671219186876842
88,0.7670149787082396
89,0.7673387379008305
90,0.7672000248388867
91,0.7670463128070398
92,0.7672157854159234
93,0.7672689589404529
94,0.7671024703748095
95,0.7670958663149315
96,0.7673228000247623
97,0.7671681166589782
98,0.7670777246622259
99,0.7673525598525165
100,0.7672335155356692
