n_mode,Rup
1,0.8619914014408766
2,0.9030022859592094
3,0.9165423835235108
4,0.8543402532830472
5,0.8923302998778675
6,0.9157441815742822
7,0.9104519772267268
8,0.9096861084329163
9,0.914664378073563
10,0.9117034541677201
11,0.9025002699428522
12,0.9148668493654413
13,0.9121306601716896
14,0.9120002249455815
15,0.9139465190914627
16,0.9134568871946718
17,0.9128986500669584
18,0.911648995895237
19,0.9148301083442042
20,0.9125808301152696
21,0.9139006800693228
22,0.9148921216437101
23,0.9133525616249049
24,0.9113290168698728
25,0.9137480302134074
26,0.9138922278629978
27,0.9133296488612455
28,0.9145768533945965
29,0.9144290561725161
30,0.9135724862821802
31,0.9138399805509055
32,0.9150306648163496
33,0.9138810551242665
34,0.9142860079066758
35,0.9149407367031147
36,0.9143011389597114
37,0.9142511054078053
38,0.9146316573832876
39,0.9146171941306208
40,0.9142879025056613
41,0.9145906189118651
42,0.9149603070437704
43,0.9143672268730865
44,0.9141614499212251
45,0.9149124046960772
46,0.9145186001819751
47,0.9143208134704065
48,0.9148291010533288
49,0.9147147808519006
50,0.914385272368391
51,0.9147657805624977
52,0.9149159715762288
53,0.9145446096891912
54,0.9147510575604593
55,0.9151028928456248
56,0.9146993174012598
57,0.9146938677015845
58,0.9150172955163061
59,0.9148423946239964
60,0.9146923405168035
61,0.9148354048418961
62,0.9150002484358025
63,0.9147329002314024
64,0.914774686605544
65,0.9151521681543552
66,0.9148164472379166
67,0.9147575772053472
68,0.9150210098271392
69,0.9149151403871747
70,0.914789932039642
71,0.9150181742158439
72,0.9150171311553912
73,0.914842023280812
74,0.9149520712784249
75,0.9151572104647991
76,0.9149123751036565
77,0.914917865967143
78,0.9151463793458422
79,0.9149913359136114
80,0.9149032139065149
81,0.9150417861170478
82,0.9150789584077197
83,0.914932115413617
84,0.9150043330995303
85,0.9152039891088847
86,0.9149823174620436
87,0.9149706586677414
88,0.91517352263009
89,0.915042260338474
90,0.9149799126605556
91,0.915133213729903
92,0.915111685903311
93,0.9150004451539102
94,0.9150770773337897
95,0.915204520133068
96,0.9150403253725101
97,0.9150506079799576
98,0.9152137121008356
99,0.915089680975476
100,0.9150376026505455
