n_mode,Rup
1,0.285891359221943
2,0.24297353141164235
3,0.25149071988879784
4,0.24570277574777047
5,0.2438849045561984
6,0.2468092143525454
7,0.24193249311465073
8,0.24114165356748835
9,0.24495711347680824
10,0.24362671294783564
11,0.23637471249962924
12,0.24416608372428947
13,0.24357383816899972
14,0.24279041798182702
15,0.24335640743859416
16,0.24414573683422935
17,0.24373571117161752
18,0.24155817055722836
19,0.24426310898113415
20,0.24345441814984445
21,0.24304830691834695
22,0.24359644518577678
23,0.24344707973745217
24,0.24211351852219573
25,0.24305816187728796
26,0.24349683726393298
27,0.24257019117031026
28,0.2432726946894388
29,0.24367244830138893
30,0.24289458079330942
31,0.24268062543833555
32,0.24371111486070757
33,0.24317017589559753
34,0.24307974888516995
35,0.24341080501954349
36,0.243375311780221
37,0.2431821414784532
38,0.2431005779714438
39,0.2434716877584597
40,0.24319753038596326
41,0.2432085084073489
42,0.24352998219132582
43,0.2432391871495736
44,0.24294049696257536
45,0.24331281753610653
46,0.24330638070850605
47,0.24301719463952476
48,0.2432756069972652
49,0.24338690789133094
50,0.24311844933718724
51,0.24313470945378204
52,0.24344891684956319
53,0.24321527868444276
54,0.24317869480791454
55,0.2434040423140473
56,0.24329008185024856
57,0.24318112106495163
58,0.24326577712582884
59,0.24334804269715127
60,0.24318760288468558
61,0.24319610871533057
62,0.24339694622993388
63,0.2432284871149949
64,0.2431383214454187
65,0.2433737147970754
66,0.24327762005303266
67,0.24315358091265088
68,0.2432590947268972
69,0.24332182502353567
70,0.24319896589281856
71,0.2432251358936287
72,0.24335460323082633
73,0.2432346710768246
74,0.24321148233818743
75,0.24336920147137467
76,0.24327417267791931
77,0.2432050767965031
78,0.2432940373516368
79,0.24331096802542057
80,0.2432099302526992
81,0.24322435474391954
82,0.243343844319642
83,0.24323923162125355
84,0.24320478355734984
85,0.24336550475833713
86,0.243271232408313
87,0.24320525372309326
88,0.24328431064012265
89,0.2433001821684911
90,0.2432248810364914
91,0.24325300260009178
92,0.24332519701959582
93,0.24324517049019456
94,0.24323078798750047
95,0.24334516997557265
96,0.24327081709885487
97,0.24322475543371724
98,0.2432963228635637
99,0.24329603791786555
100,0.2432300261472781
