n_mode,Rup
1,0.8279744302886356
2,0.7983501506517062
3,0.7595112733316807
4,0.7499327397010564
5,0.7775786731745581
6,0.7642276182926308
7,0.7522618215590735
8,0.7703459465061349
9,0.7695947916187545
10,0.7663933602626539
11,0.7617008664079569
12,0.7697161488713108
13,0.7682965668432353
14,0.7637061890095921
15,0.7684652409663579
16,0.7682606976461399
17,0.7647019166276542
18,0.7650882191642123
19,0.7683207266654569
20,0.7659187911200587
21,0.7649561893597977
22,0.7679381981554716
23,0.7667553762038587
24,0.7657002826972529
25,0.7669279177103966
26,0.7675712947004222
27,0.7664818903452352
28,0.7660038510936986
29,0.7677201623178533
30,0.7669366060075948
31,0.7661180620361743
32,0.7678319994478737
33,0.767336597805204
34,0.7665019423920733
35,0.7668786928005531
36,0.7675719160574986
37,0.7668768151687317
38,0.7665925759060837
39,0.767774764277713
40,0.767247429405446
41,0.766696147902959
42,0.7677331288366145
43,0.7675323635555237
44,0.76693267886496
45,0.7670761215019218
46,0.7677125160097409
47,0.7671852196122273
48,0.7669474703363248
49,0.7678114426033255
50,0.767428398692681
51,0.76702999416294
52,0.7676739492425194
53,0.7676119389017397
54,0.7671921497466792
55,0.7672455863065019
56,0.7677561274749158
57,0.7673781622173371
58,0.7671771223342209
59,0.7678259274984113
60,0.767552658235567
61,0.7672407836648343
62,0.7676637851720417
63,0.7676961238531754
64,0.7673609412911252
65,0.767379020211881
66,0.7677914624576103
67,0.7675000368553461
68,0.7673355219143637
69,0.7678450944816041
70,0.7676312919310586
71,0.7673850767012593
72,0.7676844699484041
73,0.7677433404019631
74,0.7674777116738645
75,0.7674814333718221
76,0.7678251611053523
77,0.7675858611473159
78,0.7674500196125459
79,0.7678649246714853
80,0.7676916551001928
81,0.7674891361088585
82,0.7677155865078495
83,0.7677826048783957
84,0.7675626517986776
85,0.7675609367056091
86,0.7678498040220685
87,0.7676497419914139
88,0.7675361769457651
89,0.7678818800809867
90,0.7677363062542504
91,0.7675673442058959
92,0.7677483543773941
93,0.7678120658967549
94,0.767626976280854
95,0.7676240127118334
96,0.767869230463548
97,0.7676988196573468
98,0.7676030617071264
99,0.7678963150386724
100,0.7677712771865189
